22/08/2025,,,,,SERVIÇO TOMADO CONFORME NF 5882 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,325,,,,293.83,,293.83c,,,,,,293.83c,,
26/09/2025,,,,,SERVIÇO TOMADO CONFORME NF 6434 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,325,,,,293.83,,293.83c,,,,,,587.66c,,
30/10/2025,,,,,SERVIÇO TOMADO CONFORME NF 6914 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,325,,,,293.83,,293.83c,,,,,,881.49c,,
26/11/2025,,,,,SERVIÇO TOMADO CONFORME NF 7411 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,325,,,,293.83,,293.83c,,,,,,"1,175.32c",,
Conta:,,245,,,,,-,,2.3.1.01.0001,,,,CAPITAL SOCIAL,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,"1,000.00c",,
Conta:,,266,,,,,-,,2.3.5.01.0001,,,,LUCROS ACUMULADOS,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,"9,744.36c",,
01/01/2025,,,,,TRANSFERÊNCIA DE SALDO ,,,,,,,,,,518,,,,"1,999.53",,"1,999.53c",,,,,,"11,743.89c",,
Conta:,,518,,,,,-,,2.3.5.01.0004,,,,LUCRO DO PERIODO,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,"1,999.53c",,
01/01/2025,,,,,TRANSFERÊNCIA DE SALDO ,,,,,,,,,,266,,"1,999.53",,,,"1,999.53d",,,,,,0.00,,
Conta:,,658,,,,,-,,2.3.6.01.0001,,,,(-) RESERVA PARA DISTRIBUIÇÃO DE LUCROS,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,0.00,,
03/01/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,"12,400.00",,,,"12,400.00d",,,,,,"12,400.00d",,
05/02/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,"12,200.00",,,,"12,200.00d",,,,,,"24,600.00d",,
05/03/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,"2,970.00",,,,"2,970.00d",,,,,,"27,570.00d",,
05/03/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,"9,000.00",,,,"11,970.00d",,,,,,"36,570.00d",,
18/03/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,350.00,,,,"12,320.00d",,,,,,"36,920.00d",,
04/04/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,"12,000.00",,,,"12,000.00d",,,,,,"48,920.00d",,
10/04/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,500.00,,,,"12,500.00d",,,,,,"49,420.00d",,
15/04/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,100.00,,,,"12,600.00d",,,,,,"49,520.00d",,
30/04/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,"1,940.00",,,,"14,540.00d",,,,,,"51,460.00d",,
05/05/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,"12,000.00",,,,"12,000.00d",,,,,,"63,460.00d",,
14/05/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,280.00,,,,"12,280.00d",,,,,,"63,740.00d",,
02/06/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,"2,540.00",,,,"2,540.00d",,,,,,"66,280.00d",,
05/06/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,"12,280.00",,,,"14,820.00d",,,,,,"78,560.00d",,
07/07/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,"12,300.00",,,,"12,300.00d",,,,,,"90,860.00d",,
18/07/2025,,,,,DISTRIBUIÇÃO DE LUCROS À PRISCILA APARECIDA RANGEL,,,,,,,,,,672,,700.00,,,,"13,000.00d",,,,,,"91,560.00d",,
Conta:,,325,,,,,-,,3.2.1.06.0006,,,,SERVIÇOS PRESTADOS POR TERCEIROS,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,0.00,,
22/08/2025,,,,,SERVIÇO TOMADO CONFORME NF 5882 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,610,,293.83,,,,293.83d,,,,,,293.83d,,
26/09/2025,,,,,SERVIÇO TOMADO CONFORME NF 6434 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,610,,293.83,,,,293.83d,,,,,,587.66d,,
30/10/2025,,,,,SERVIÇO TOMADO CONFORME NF 6914 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,610,,293.83,,,,293.83d,,,,,,881.49d,,
26/11/2025,,,,,SERVIÇO TOMADO CONFORME NF 7411 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,610,,293.83,,,,293.83d,,,,,,"1,175.32d",,
Conta:,,332,,,,,-,,3.2.2.01.0002,,,,PRÓ-LABORE,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,0.00,,
31/01/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 01/2025 ,,,,,,,,,,188,,"1,518.00",,,,"1,518.00d",,,,,,"1,518.00d",,
28/02/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 02/2025 ,,,,,,,,,,188,,"1,518.00",,,,"1,518.00d",,,,,,"3,036.00d",,
31/03/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 03/2025 ,,,,,,,,,,188,,"1,518.00",,,,"1,518.00d",,,,,,"4,554.00d",,
30/04/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 04/2025 ,,,,,,,,,,188,,"1,518.00",,,,"1,518.00d",,,,,,"6,072.00d",,
30/05/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 05/2025 ,,,,,,,,,,188,,"1,518.00",,,,"1,518.00d",,,,,,"7,590.00d",,
30/06/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 06/2025 ,,,,,,,,,,188,,"1,518.00",,,,"1,518.00d",,,,,,"9,108.00d",,
31/07/2025,,,,,REFERENTE A PRÓ-LABORE DO MÊS 07/2025 ,,,,,,,,,,188,,"1,518.00",,,,"1,518.00d",,,,,,"10,626.00d",,
Conta:,,621,,,,,-,,3.2.2.03.0010,,,,ALVARÁS,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,0.00,,
09/04/2025,,,,,PAGAMENTO DE ALVARÁ,,,,,,,,,,672,,212.47,,,,212.47d,,,,,,212.47d,,
Conta:,,361,,,,,-,,3.2.2.04.0008,,,,ASSESSORIA CONTÁBIL,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,0.00,,
28/01/2025,,,,,SERVIÇO TOMADO CONFORME NF 3221 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,5002,,293.83,,,,293.83d,,,,,,293.83d,,
25/02/2025,,,,,SERVIÇO TOMADO CONFORME NF 3529 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,5002,,293.83,,,,293.83d,,,,,,587.66d,,
25/03/2025,,,,,SERVIÇO TOMADO CONFORME NF 3859 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,5002,,293.83,,,,293.83d,,,,,,881.49d,,
15/04/2025,,,,,SERVIÇO TOMADO CONFORME NF 4219 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,5002,,293.83,,,,293.83d,,,,,,"1,175.32d",,
28/05/2025,,,,,SERVIÇO TOMADO CONFORME NF 4620 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,5002,,293.83,,,,293.83d,,,,,,"1,469.15d",,
27/06/2025,,,,,SERVIÇO TOMADO CONFORME NF 5004 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,5002,,293.83,,,,293.83d,,,,,,"1,762.98d",,
23/07/2025,,,,,SERVIÇO TOMADO CONFORME NF 5441 - COLINEAR CONTABILIDADE E FINANCAS LTDA ,,,,,,,,,,5002,,293.83,,,,293.83d,,,,,,"2,056.81d",,
Conta:,,411,,,,,-,,4.1.1.02.0001,,,,SERVIÇOS PRESTADOS,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,0.00,,
20/01/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 28 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,504,,,,"15,000.00",,"15,000.00c",,,,,,"15,000.00c",,
20/02/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 29 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,504,,,,"15,000.00",,"15,000.00c",,,,,,"30,000.00c",,
20/03/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 30 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,504,,,,"15,000.00",,"15,000.00c",,,,,,"45,000.00c",,
17/04/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 31 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,504,,,,"15,000.00",,"15,000.00c",,,,,,"60,000.00c",,
19/05/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 32 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,504,,,,"15,000.00",,"15,000.00c",,,,,,"75,000.00c",,
23/06/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 33 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,504,,,,"15,000.00",,"15,000.00c",,,,,,"90,000.00c",,
25/07/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 35 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,504,,,,"16,000.00",,"16,000.00c",,,,,,"106,000.00c",,
20/08/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 36 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,504,,,,"16,000.00",,"16,000.00c",,,,,,"122,000.00c",,
18/09/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 37 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,504,,,,"16,000.00",,"16,000.00c",,,,,,"138,000.00c",,
20/10/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 38 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,504,,,,"16,000.00",,"16,000.00c",,,,,,"154,000.00c",,
17/11/2025,,,,,PRESTAÇÃO DE SERVIÇOS CONFORME NF 39 - BONIFIQ DESENVOLVIMENTO E LICENCIAMENTO LTDA ,,,,,,,,,,504,,,,"16,000.00",,"16,000.00c",,,,,,"170,000.00c",,
Conta:,,480,,,,,-,,4.1.2.03.0008,,,,(-) SIMPLES NACIONAL,,,,,,,,,,,,,,,,
,,,,,SALDO ANTERIOR,,,,,,,,,,,,,,,,,,,,,,0.00,,
31/01/2025,,,,,VALOR A RECOLHER SIMPLES 01/2025 ,,,,,,,,,,479,,900.00,,,,900.00d,,,,,,900.00d,,
28/02/2025,,,,,VALOR A RECOLHER SIMPLES 02/2025 ,,,,,,,,,,479,,900.00,,,,900.00d,,,,,,"1,800.00d",,
31/03/2025,,,,,VALOR A RECOLHER SIMPLES 03/2025 ,,,,,,,,,,479,,900.00,,,,900.00d,,,,,,"2,700.00d",,
30/04/2025,,,,,VALOR A RECOLHER SIMPLES 04/2025 ,,,,,,,,,,479,,900.00,,,,900.00d,,,,,,"3,600.00d",,
31/05/2025,,,,,VALOR A RECOLHER SIMPLES 05/2025 ,,,,,,,,,,479,,900.00,,,,900.00d,,,,,,"4,500.00d",,
30/06/2025,,,,,VALOR A RECOLHER SIMPLES 06/2025 ,,,,,,,,,,479,,900.00,,,,900.00d,,,,,,"5,400.00d",,
31/07/2025,,,,,VALOR A RECOLHER SIMPLES 07/2025 ,,,,,,,,,,479,,960.00,,,,960.00d,,,,,,"6,360.00d",,
31/08/2025,,,,,VALOR A RECOLHER SIMPLES 08/2025 ,,,,,,,,,,479,,964.59,,,,964.59d,,,,,,"7,324.59d",,
30/09/2025,,,,,VALOR A RECOLHER SIMPLES 09/2025 ,,,,,,,,,,479,,969.15,,,,969.15d,,,,,,"8,293.74d",,
31/10/2025,,,,,VALOR A RECOLHER SIMPLES 10/2025 ,,,,,,,,,,479,,973.65,,,,973.65d,,,,,,"9,267.39d",,
30/11/2025,,,,,VALOR A RECOLHER SIMPLES 11/2025 ,,,,,,,,,,479,,978.08,,,,978.08d,,,,,,"10,245.47d",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sistema licenciado para COLINEAR CONTABILIDADE E FINANCAS LTDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
